Order_ID,Order_Date,Shipment_Date,Delivery_Date,Customer_ID,Customer_Region,Customer_Country,Product_ID,Product_Name,Product_Category,Supplier_ID,Supplier_Name,Supplier_Region,Warehouse_ID,Warehouse_Location,Transportation_Mode,Order_Quantity,Unit_Price,Total_Cost,Shipping_Cost,Delivery_Time_Days,Inventory_Level,Order_Status,Profit
105846,2025-01-14,2025-01-18,2025-01-27,C5443,Asia,Malaysia,P29749,Handanitizerase,Healthcare,S192,Zenithrocurement,Northmerica,WH6,Amsterdam,Road,264,4.43,4369.52,4.0,9,1246,Delivered,2223.49
105847,2024-08-09,2024-09-13,2024-09-20,C9177,Middleast,Saudirabia,P33182,Sportswearet,Apparel,S886,Vertexanufacturing,Middleast,WH5,Frankfurt,Road,361,3.71,5779.31,2.06,7,675,Delivered,3778.15
105848,2025-07-24,2025-07-25,2025-07-30,C2373,Africa,Kenya,P33117,Officehair,Furniture,S619,Atlasourcing,Africa,WH6,Amsterdam,Air,247,3.39,717.33,6.11,5,2841,Delivered,3062.52
105849,2024-01-09,2024-04-09,2024-08-09,C1705,Europe,Spain,P35264,Shampooack,FMCG,S333,Pioneeristribution,Middleast,WH2,Lahore,Rail,32,0.3,69.6,7.85,4,2925,Delivered,155.77
105850,2025-04-23,2025-04-24,2025-04-26,C7661,Europe,Spain,P38968,Wirelessarbuds,Electronics,S442,Atlasourcing,Middleast,WH8,Chicago,Road,386,98.84,6752.24,3.66,2,1528,Delivered,7549.03
105851,2025-11-12,2025-12-15,2025-12-23,C3375,Africa,Southfrica,P37990,Faceaskox,Healthcare,S772,BlueRiverrading,Middleast,WH7,Toronto,Rail,470,4.07,9512.9,0.23,8,1160,Delivered,6089.04
105852,2025-01-17,2025-01-19,2025-01-30,C8111,Northmerica,Mexico,P72288,Router,Electronics,S534,Summitupplyo,Europe,WH1,Karachi,Rail,143,80.45,5804.35,6.45,11,958,Delivered,4156.34
105853,2024-12-22,2024-12-24,2024-12-28,C3170,Middleast,Saudirabia,P20028,Detergentag,FMCG,S265,BlueRiverrading,Middleast,WH0,Cairo,Air,198,1.26,189.48,6.55,4,183,Delivered,353.93
105854,2025-07-24,2025-07-25,2025-08-02,C5187,Northmerica,Canada,P59597,Storageabinet,Furniture,S902,Pioneeristribution,Asia,WH3,Dubai,Air,153,7.3,1716.9,5.87,8,384,Delivered,2476.34
105855,2024-01-30,2024-01-30,2024-08-02,C9219,Africa,Southfrica,P72463,Wirelessarbuds,Electronics,S684,Zenithrocurement,Middleast,WH8,Chicago,Road,356,1.55,6151.8,9.27,9,4816,Delivered,7752.43
105856,2024-05-18,2024-05-18,2024-06-01,C7200,Northmerica,Unitedtates,P51619,Sportswearet,Apparel,S501,Vertexanufacturing,Europe,WH5,Frankfurt,Rail,145,7.76,1275.2,4.04,14,1728,Delivered,2642.66
105857,2025-12-27,2025-12-29,2026-05-01,C1204,Asia,Pakistan,P97026,Storageabinet,Furniture,S148,Novandustrial,Middleast,WH3,Dubai,Road,94,19.44,27.36,1.96,7,1449,Delivered,3517.12
105858,2025-06-15,2025-06-20,2025-06-24,C8390,Middleast,Unitedrabmirates,P75857,Hoodie,Apparel,S200,Pioneeristribution,Middleast,WH3,Dubai,Rail,246,2.45,2742.7,6.35,4,1477,Delivered,3973.5
105859,2024-04-17,2024-04-21,2024-05-01,C5494,Asia,Indonesia,P93671,Socksack,Apparel,S893,Vertexanufacturing,Europe,WH8,Chicago,Road,344,8.91,3385.04,7.84,10,3217,Delivered,2385.96
105860,2025-08-10,2025-10-10,2025-10-14,C8839,Europe,France,P43909,Socksack,Apparel,S600,Crescentogistics,Africa,WH8,Chicago,Air,273,6.45,3600.85,8.0,4,1796,Delivered,5389.92
105861,2025-09-07,2025-12-07,2025-12-20,C2476,Europe,Poland,P48894,Bottledaterase,FMCG,S189,Zenithrocurement,Europe,WH9,Johannesburg,Rail,199,0.41,61.59,2.31,13,182,Delivered,660.52
105862,2024-10-22,2024-10-24,2024-10-31,C2568,Europe,Spain,P22755,Snackarton,FMCG,S114,BlueRiverrading,Europe,WH6,Amsterdam,Rail,83,5.67,130.61,2.84,7,3810,Delivered,426.25
105863,2024-03-15,2024-03-16,2024-04-04,C2378,Asia,Vietnam,P54169,Bottledaterase,FMCG,S267,BlueRiverrading,Asia,WH2,Lahore,Sea,484,7.77,8280.68,7.13,19,4085,Delivered,1963.94
105864,2024-10-20,2024-10-21,2024-10-28,C6656,Africa,Nigeria,P45512,Bluetoothpeaker,Electronics,S689,Novandustrial,Middleast,WH4,Istanbul,Road,267,49.81,20099.27,2.31,7,1517,Delivered,18093.08
105865,2025-11-30,2025-11-30,2025-12-04,C3294,Africa,Egypt,P61792,Hoodie,Apparel,S699,BlueRiverrading,Africa,WH3,Dubai,Air,384,6.99,7244.16,2.96,4,1183,Delivered,9812.99
105866,2024-03-14,2024-03-15,2024-03-23,C1275,Asia,Indonesia,P62889,Snackarton,FMCG,S967,Summitupplyo,Asia,WH2,Lahore,Road,488,2.09,5659.92,3.7,8,1422,Delivered,2539.45
105867,2024-02-03,2024-03-03,2024-06-03,C3719,Africa,Egypt,P22336,Router,Electronics,S827,Pioneeristribution,Asia,WH2,Lahore,Air,41,19.39,994.99,8.12,3,2465,Delivered,501.8
105868,2025-04-30,2025-04-30,2025-12-05,C6791,Europe,France,P39685,Firstidit,Healthcare,S278,Evergreenartners,Northmerica,WH4,Istanbul,Rail,79,1.15,670.85,2.49,11,1628,Delayed,105.83
105869,2025-03-23,2025-03-28,2025-03-30,C2471,Northmerica,Unitedtates,P41558,Toothpasteox,FMCG,S987,Summitupplyo,Africa,WH6,Amsterdam,Air,216,8.38,290.08,4.99,2,2281,Delivered,1755.47
105870,2024-09-16,2024-09-21,2024-09-28,C9703,Middleast,Turkey,P64953,Studyable,Furniture,S999,Vertexanufacturing,Northmerica,WH2,Lahore,Road,480,89.85,1128.0,5.66,7,1558,Delivered,12572.47
105871,2024-06-21,2024-06-24,2024-07-13,C6084,Europe,France,P90981,Hoodie,Apparel,S633,BlueRiverrading,Asia,WH6,Amsterdam,Sea,393,13.97,4790.21,7.13,19,1178,Delivered,9906.61
105872,2024-09-14,2024-09-17,2024-10-03,C4933,Europe,Spain,P44140,Bluetoothpeaker,Electronics,S862,Crescentogistics,Northmerica,WH2,Lahore,Sea,17,13.2,624.4,0.77,16,590,Delivered,618.85
105873,2025-05-19,2025-05-23,2025-05-25,C4248,Europe,Poland,P70417,Studyable,Furniture,S646,BlueRiverrading,Middleast,WH6,Amsterdam,Air,201,21.87,4595.87,6.36,2,1830,Delivered,5353.9
105874,2025-07-27,2025-07-28,2025-08-02,C1758,Europe,France,P88809,Flooramp,Furniture,S843,Evergreenartners,Africa,WH7,Toronto,Air,287,72.15,9407.05,0.85,5,2493,Delivered,8276.54
105875,2025-05-09,2025-10-09,2025-10-17,C3994,Middleast,Unitedrabmirates,P59734,Studyable,Furniture,S988,Atlasourcing,Northmerica,WH2,Lahore,Road,260,65.46,9019.6,3.47,8,955,Delivered,12683.04
105876,2024-08-05,2024-09-05,2024-09-10,C7760,Middleast,Qatar,P26528,Powerank,Electronics,S786,Orionupplies,Africa,WH5,Frankfurt,Air,444,6.35,36019.4,5.67,5,131,Delivered,20206.8
105877,2024-05-08,2024-10-08,2024-11-02,C7842,Africa,Egypt,P70321,Storageabinet,Furniture,S677,Zenithrocurement,Northmerica,WH1,Karachi,Sea,101,25.25,2750.25,3.67,25,1724,Delivered,2434.41
105878,2024-12-06,2024-12-06,2024-12-11,C7644,Asia,Malaysia,P56334,Bookshelf,Furniture,S850,Vertexanufacturing,Middleast,WH7,Toronto,Road,32,94.01,208.32,2.45,5,1317,Delivered,1182.08
105879,2025-05-26,2025-05-29,2025-06-03,C4771,Europe,Poland,P78137,Smartatch,Electronics,S834,Atlasourcing,Northmerica,WH9,Johannesburg,Road,208,1.76,1966.08,9.16,5,705,Delivered,7297.24
105880,2025-05-24,2025-05-28,2025-06-14,C3513,Middleast,Unitedrabmirates,P60536,Firstidit,Healthcare,S538,Novandustrial,Asia,WH1,Karachi,Sea,418,7.62,9905.16,0.63,17,1394,Delivered,2870.82
105881,2025-02-05,2025-07-05,2025-12-05,C8048,Middleast,Qatar,P52038,Officehair,Furniture,S841,Zenithrocurement,Africa,WH9,Johannesburg,Air,142,40.35,9929.7,9.7,5,4004,Delivered,1465.47
105882,2025-08-27,2025-08-29,2025-09-17,C7140,Middleast,Turkey,P67494,Flooramp,Furniture,S473,Summitupplyo,Middleast,WH0,Cairo,Sea,458,24.23,2697.34,3.2,19,1768,Delivered,12246.45
105883,2024-08-17,2024-08-17,2024-08-27,C1865,Europe,Spain,P61653,Firstidit,Healthcare,S996,Vertexanufacturing,Africa,WH5,Frankfurt,Rail,323,6.17,4602.91,7.18,10,991,Delivered,-643.73
105884,2025-01-03,2025-02-03,2025-03-13,C4923,Europe,Spain,P14992,Smartatch,Electronics,S833,Summitupplyo,Africa,WH4,Istanbul,Road,350,0.49,1171.5,1.0,11,936,Delivered,2634.82
105885,2024-10-20,2024-10-25,2024-10-31,C4260,Asia,Bangladesh,P34652,Powerank,Electronics,S184,Evergreenartners,Africa,WH4,Istanbul,Road,132,41.41,8666.12,4.23,6,2263,Delivered,2773.63
105886,2024-08-23,2024-08-26,2024-09-13,C3371,Asia,Vietnam,P70822,Faceaskox,Healthcare,S176,Zenithrocurement,Northmerica,WH8,Chicago,Road,157,6.06,801.42,1.85,18,1266,Delayed,297.55
105887,2025-07-22,2025-07-26,2025-08-01,C9083,Asia,Pakistan,P12149,Socksack,Apparel,S381,BlueRiverrading,Asia,WH9,Johannesburg,Air,471,4.39,327.69,2.51,6,856,Delivered,7989.13
105888,2025-05-27,2025-05-28,2025-06-17,C3572,Europe,Italy,P98256,Wirelessarbuds,Electronics,S243,Summitupplyo,Europe,WH9,Johannesburg,Sea,474,97.53,3629.22,0.95,20,611,Delivered,16001.25
105889,2024-11-01,2024-11-01,2024-11-03,C1688,Asia,Bangladesh,P26053,Shampooack,FMCG,S174,Pioneeristribution,Northmerica,WH7,Toronto,Road,286,5.46,141.56,2.06,2,1690,Delivered,1558.11
105890,2024-10-30,2024-10-30,2024-11-11,C1458,Asia,Malaysia,P21468,Bookshelf,Furniture,S657,Orionupplies,Africa,WH9,Johannesburg,Road,493,20.19,8553.67,6.8,8,1565,Delivered,13018.58
105891,2024-12-30,2025-02-01,2025-02-16,C9018,Middleast,Saudirabia,P29009,Smartatch,Electronics,S333,Vertexanufacturing,Asia,WH6,Amsterdam,Sea,118,1.21,762.78,0.69,15,2770,Delivered,1570.26
105892,2025-06-10,2025-09-10,2025-10-15,C4953,Europe,Sweden,P64712,Bottledaterase,FMCG,S331,Crescentogistics,Europe,WH1,Karachi,Road,237,7.87,235.19,0.82,6,687,Delivered,1078.82
105893,2025-12-01,2025-12-01,2025-12-07,C9977,Africa,Kenya,P46142,Router,Electronics,S605,Evergreenartners,Middleast,WH5,Frankfurt,Air,32,1.65,652.8,9.06,6,2019,Delayed,1929.41
105894,2025-08-13,2025-08-17,2025-08-26,C9150,Africa,Egypt,P19995,Storageabinet,Furniture,S544,Evergreenartners,Africa,WH1,Karachi,Road,279,72.56,8144.24,5.27,9,156,Delivered,5893.36
105895,2024-06-26,2024-06-26,2024-06-30,C1877,Middleast,Saudirabia,P71815,Socksack,Apparel,S718,BlueRiverrading,Asia,WH3,Dubai,Air,192,6.68,8562.56,4.41,4,4652,Delivered,2724.92
105896,2024-08-15,2024-08-16,2024-09-04,C6112,Middleast,Saudirabia,P88891,Handanitizerase,Healthcare,S518,Atlasourcing,Middleast,WH2,Lahore,Sea,287,6.99,6356.13,0.16,19,115,Delivered,2341.69
105897,2025-02-19,2025-02-19,2025-03-13,C9618,Asia,India,P70444,Thermometer,Healthcare,S215,Orionupplies,Middleast,WH2,Lahore,Sea,280,2.98,4834.4,4.69,22,1243,Delivered,3170.11
105898,2024-11-09,2024-11-09,2024-11-12,C6884,Asia,Malaysia,P52419,Shampooack,FMCG,S468,Orionupplies,Middleast,WH5,Frankfurt,Air,213,6.71,559.23,6.43,3,1671,Delivered,825.21
105899,2024-05-09,2024-07-09,2024-08-09,C1532,Africa,Nigeria,P38021,Hoodie,Apparel,S682,Vertexanufacturing,Africa,WH6,Amsterdam,Air,481,3.57,5387.17,2.65,1,1140,Delivered,8348.52
105900,2025-07-22,2025-07-22,2025-07-26,C5664,Northmerica,Mexico,P37334,Smartatch,Electronics,S232,Orionupplies,Europe,WH3,Dubai,Air,131,70.0,2270.0,8.08,4,1724,Delivered,4965.78
105901,2025-10-12,2025-11-12,2025-12-17,C2310,Africa,Nigeria,P85060,Vitaminack,Healthcare,S900,BlueRiverrading,Middleast,WH1,Karachi,Road,466,9.61,7778.26,9.17,6,3195,Cancelled,-158.79
105902,2025-04-26,2025-04-26,2025-05-18,C9990,Europe,Sweden,P29630,Handanitizerase,Healthcare,S750,Zenithrocurement,Africa,WH5,Frankfurt,Sea,494,7.98,8762.12,7.13,22,1335,Delivered,2959.67
105903,2025-06-21,2025-06-22,2025-07-04,C8087,Africa,Morocco,P12476,Wirelessarbuds,Electronics,S416,Pioneeristribution,Africa,WH2,Lahore,Sea,41,32.74,442.34,6.57,12,4160,Delivered,708.23
105904,2025-07-09,2025-11-09,2025-11-11,C4743,Africa,Egypt,P78337,Smartatch,Electronics,S898,Pioneeristribution,Northmerica,WH2,Lahore,Road,350,52.96,23536.0,0.12,2,1635,Delivered,12783.2
105905,2024-03-01,2024-04-01,2024-11-01,C4562,Northmerica,Unitedtates,P76372,Studyable,Furniture,S226,Novandustrial,Middleast,WH9,Johannesburg,Air,252,12.74,3610.48,6.11,7,828,Delivered,8223.82
105906,2024-11-15,2024-11-17,2024-11-26,C5359,Africa,Nigeria,P12337,Snackarton,FMCG,S841,Vertexanufacturing,Africa,WH3,Dubai,Rail,254,2.31,126.74,2.84,9,731,Delivered,821.89
105907,2024-08-20,2024-08-25,2024-11-09,C7083,Middleast,Unitedrabmirates,P50121,Bluetoothpeaker,Electronics,S687,Evergreenartners,Asia,WH2,Lahore,Sea,17,71.44,314.48,4.64,17,1513,Delivered,1387.61
105908,2024-08-10,2024-11-10,2024-11-14,C8844,Africa,Morocco,P70748,Wirelessarbuds,Electronics,S934,Pioneeristribution,Northmerica,WH9,Johannesburg,Road,157,50.47,9323.79,7.46,4,888,Delivered,7369.84
105909,2024-03-13,2024-03-18,2024-03-23,C3918,Africa,Egypt,P61116,Toothpasteox,FMCG,S277,Summitupplyo,Northmerica,WH2,Lahore,Air,75,9.56,717.0,7.76,5,3487,Delivered,549.97
105910,2025-08-19,2025-08-22,2025-09-09,C3647,Asia,Malaysia,P92523,Shampooack,FMCG,S745,Pioneeristribution,Asia,WH1,Karachi,Sea,443,6.94,1934.42,5.36,18,378,Delivered,368.86
105911,2024-01-31,2024-04-02,2024-04-12,C6177,Northmerica,Canada,P91804,Bookshelf,Furniture,S989,Crescentogistics,Europe,WH9,Johannesburg,Road,174,92.18,3439.32,8.8,10,1646,Delivered,5483.79
105912,2025-02-13,2025-02-17,2025-02-21,C4180,Northmerica,Unitedtates,P88669,Bottledaterase,FMCG,S694,Summitupplyo,Middleast,WH5,Frankfurt,Air,385,9.56,9080.6,2.98,4,2327,Cancelled,-1021.28
105913,2025-03-28,2025-03-31,2025-04-03,C5203,Asia,India,P90170,Denimeans,Apparel,S982,Zenithrocurement,Middleast,WH5,Frankfurt,Air,21,6.5,56.5,0.19,3,1964,Delivered,102.72
105914,2025-01-02,2025-03-02,2025-04-02,C5126,Middleast,Turkey,P12072,Firstidit,Healthcare,S901,Summitupplyo,Africa,WH7,Toronto,Air,338,1.07,4021.66,7.71,1,863,Inransit,1828.78
105915,2025-04-18,2025-04-22,2025-04-30,C5468,Middleast,Qatar,P51070,Toothpasteox,FMCG,S611,Atlasourcing,Middleast,WH8,Chicago,Road,193,5.62,14.66,5.43,8,2718,Delivered,562.6
105916,2024-10-22,2024-10-23,2024-10-27,C8617,Middleast,Qatar,P30262,Officehair,Furniture,S722,Summitupplyo,Europe,WH3,Dubai,Air,61,96.94,8113.34,0.72,4,4068,Delivered,2774.32
105917,2024-12-12,2024-12-15,2024-12-26,C1184,Europe,Germany,P77678,Flooramp,Furniture,S122,Summitupplyo,Europe,WH5,Frankfurt,Sea,67,12.96,4268.32,1.57,11,4296,Delivered,2161.64
105918,2024-07-20,2024-07-20,2024-07-26,C3268,Middleast,Oman,P40808,Storageabinet,Furniture,S544,Evergreenartners,Asia,WH8,Chicago,Rail,466,94.67,716.22,6.58,6,3264,Delivered,1885.42
105919,2024-12-30,2025-02-01,2025-07-01,C2315,Africa,Morocco,P10840,Flooramp,Furniture,S264,Zenithrocurement,Middleast,WH9,Johannesburg,Air,430,49.8,50414.0,0.72,5,1803,Inransit,31492.01
105920,2025-07-01,2025-10-01,2025-10-14,C2761,Middleast,Unitedrabmirates,P94831,Thermometer,Healthcare,S185,Zenithrocurement,Middleast,WH1,Karachi,Sea,62,7.6,571.2,0.77,13,579,Delivered,461.45
105921,2025-03-06,2025-03-06,2025-06-20,C7437,Asia,Indonesia,P91117,Sportswearet,Apparel,S168,Zenithrocurement,Northmerica,WH6,Amsterdam,Sea,416,8.78,2772.48,7.13,17,4692,Delivered,5392.48
105922,2024-04-26,2024-04-26,2024-05-14,C5529,Asia,India,P68671,Bottledaterase,FMCG,S525,Orionupplies,Asia,WH0,Cairo,Sea,172,6.06,922.32,0.64,18,3916,Delivered,407.71
105923,2024-08-20,2024-08-22,2024-08-30,C3603,Middleast,Turkey,P19033,Sportswearet,Apparel,S421,BlueRiverrading,Middleast,WH5,Frankfurt,Air,40,7.99,919.6,7.96,8,3020,Delayed,543.76
105924,2025-02-20,2025-02-25,2025-04-03,C6259,Northmerica,Canada,P94658,Detergentag,FMCG,S998,BlueRiverrading,Asia,WH7,Toronto,Road,434,2.26,320.84,4.57,7,171,Delivered,747.54
105925,2025-05-27,2025-05-28,2025-08-06,C9259,Asia,Indonesia,P79427,Wirelessarbuds,Electronics,S489,Novandustrial,Asia,WH3,Dubai,Road,210,10.23,4148.3,4.43,11,3296,Inransit,9577.35
105926,2025-02-17,2025-02-20,2025-03-17,C9223,Asia,Bangladesh,P82832,Socksack,Apparel,S742,Pioneeristribution,Middleast,WH2,Lahore,Sea,425,3.98,8691.5,4.03,25,718,Delivered,3669.95
105927,2024-04-28,2024-04-28,2024-11-05,C6742,Northmerica,Unitedtates,P94139,Sportswearet,Apparel,S645,BlueRiverrading,Northmerica,WH8,Chicago,Road,16,3.09,9.44,0.34,8,1643,Delivered,110.16
105928,2024-07-11,2024-11-11,2024-11-21,C5381,Asia,Malaysia,P61485,Hoodie,Apparel,S767,Vertexanufacturing,Northmerica,WH0,Cairo,Road,371,6.74,5890.54,7.84,10,3020,Delivered,7986.81
105929,2025-07-19,2025-07-21,2025-07-31,C5550,Asia,Bangladesh,P97446,Thirtundle,Apparel,S152,Pioneeristribution,Africa,WH3,Dubai,Rail,493,1.34,590.62,8.57,10,2421,Delivered,1197.42
105930,2025-01-13,2025-01-13,2025-01-19,C4605,Africa,Southfrica,P74376,Vitaminack,Healthcare,S785,BlueRiverrading,Europe,WH8,Chicago,Road,103,8.18,992.54,8.85,6,3522,Delivered,1657.64
105931,2025-06-29,2025-06-29,2025-07-19,C4194,Middleast,Oman,P49141,Toothpasteox,FMCG,S134,Novandustrial,Africa,WH9,Johannesburg,Sea,115,1.4,761.0,2.12,18,559,Delivered,608.41
105932,2025-02-18,2025-02-19,2025-02-27,C2023,Africa,Kenya,P43598,Router,Electronics,S648,Summitupplyo,Africa,WH0,Cairo,Road,394,46.78,7231.32,0.27,8,609,Delivered,22755.25
105933,2025-08-08,2025-10-08,2025-10-18,C2071,Middleast,Saudirabia,P56900,Bottledaterase,FMCG,S342,Summitupplyo,Asia,WH6,Amsterdam,Rail,165,0.21,519.65,0.74,10,1736,Delayed,192.6
105934,2025-10-11,2025-12-11,2025-12-13,C5749,Middleast,Oman,P15372,Storageabinet,Furniture,S363,Orionupplies,Northmerica,WH4,Istanbul,Air,198,62.06,2087.88,0.41,2,2741,Delivered,3369.12
105935,2025-01-25,2025-01-27,2025-01-29,C9843,Middleast,Turkey,P30143,Wirelessarbuds,Electronics,S962,Orionupplies,Asia,WH1,Karachi,Air,418,73.75,14427.5,3.02,2,1288,Inransit,20020.83
105936,2025-10-10,2025-10-14,2025-10-20,C1644,Asia,India,P25714,Detergentag,FMCG,S238,Zenithrocurement,Europe,WH2,Lahore,Road,242,1.09,943.78,3.52,6,533,Inransit,1380.94
105937,2024-11-13,2024-11-18,2024-11-21,C3309,Asia,Bangladesh,P20450,Faceaskox,Healthcare,S292,Crescentogistics,Northmerica,WH0,Cairo,Air,368,1.97,9124.96,1.64,3,2530,Inransit,3170.37
105938,2025-02-08,2025-07-08,2025-10-08,C9886,Africa,Morocco,P77148,Toothpasteox,FMCG,S420,Crescentogistics,Middleast,WH7,Toronto,Road,345,0.22,425.9,1.23,3,4153,Inransit,422.49
105939,2024-01-09,2024-04-09,2024-09-22,C2493,Middleast,Qatar,P25193,Flooramp,Furniture,S479,Vertexanufacturing,Europe,WH6,Amsterdam,Rail,342,19.54,9282.68,0.23,18,4101,Delivered,4188.39
105940,2025-04-13,2025-04-17,2025-04-26,C2418,Northmerica,Mexico,P84065,Denimeans,Apparel,S764,Orionupplies,Northmerica,WH8,Chicago,Rail,215,1.34,438.1,8.59,9,342,Delivered,560.95
105941,2024-02-13,2024-02-13,2024-02-14,C8134,Europe,France,P42639,Bluetoothpeaker,Electronics,S287,Orionupplies,Europe,WH0,Cairo,Air,474,6.14,92510.36,8.54,1,3096,Inransit,40550.43
105942,2024-12-23,2024-12-28,2025-09-01,C4758,Northmerica,Mexico,P93311,Studyable,Furniture,S354,Novandustrial,Middleast,WH9,Johannesburg,Road,449,2.28,823.72,1.86,12,3450,Delivered,20088.64
105943,2024-11-30,2024-11-30,2024-12-05,C7688,Asia,Bangladesh,P16635,Thirtundle,Apparel,S718,Novandustrial,Middleast,WH4,Istanbul,Road,164,0.22,236.08,8.35,5,1280,Delivered,1443.95
105944,2024-05-07,2024-10-07,2024-10-13,C7843,Asia,Indonesia,P12674,Smartatch,Electronics,S735,Novandustrial,Asia,WH0,Cairo,Rail,388,81.14,282.32,3.53,6,1245,Delivered,11369.16
105945,2024-07-19,2024-07-20,2024-07-28,C6884,Middleast,Turkey,P55215,Thirtundle,Apparel,S422,BlueRiverrading,Europe,WH6,Amsterdam,Road,400,9.76,7904.0,3.28,8,3011,Delivered,7248.61
105946,2025-03-19,2025-03-19,2025-03-25,C7815,Africa,Kenya,P87874,Sportswearet,Apparel,S310,Summitupplyo,Europe,WH8,Chicago,Air,313,0.06,1318.78,0.72,6,1344,Delivered,7006.16
105947,2024-12-20,2024-12-25,2025-03-01,C7875,Africa,Egypt,P83631,Wirelessarbuds,Electronics,S244,Pioneeristribution,Middleast,WH1,Karachi,Rail,131,79.61,6628.91,1.89,9,491,Delivered,6046.84
105948,2025-08-24,2025-08-27,2025-08-31,C8484,Asia,Bangladesh,P29971,Socksack,Apparel,S686,Evergreenartners,Middleast,WH5,Frankfurt,Air,408,5.71,2729.68,9.03,4,2312,Delivered,635.56
105949,2024-08-12,2024-08-12,2024-10-12,C2713,Africa,Egypt,P98028,Denimeans,Apparel,S296,Pioneeristribution,Europe,WH1,Karachi,Road,55,7.47,810.85,6.58,2,2868,Delivered,534.04
105950,2025-08-29,2025-08-29,2025-09-08,C9997,Europe,Poland,P24908,Studyable,Furniture,S370,Evergreenartners,Northmerica,WH2,Lahore,Road,102,82.86,8651.72,7.61,10,3476,Delivered,4981.42
105951,2025-06-18,2025-06-22,2025-07-16,C7495,Europe,Netherlands,P79546,Storageabinet,Furniture,S902,Crescentogistics,Asia,WH5,Frankfurt,Sea,281,48.49,1725.69,1.54,24,271,Delayed,5226.39
105952,2025-10-18,2025-10-20,2025-11-06,C7237,Northmerica,Unitedtates,P56979,Bluetoothpeaker,Electronics,S195,BlueRiverrading,Asia,WH0,Cairo,Sea,441,60.16,630.56,2.67,17,3683,Delivered,14122.54
105953,2025-07-20,2025-07-20,2025-07-25,C7092,Africa,Egypt,P71696,Vitaminack,Healthcare,S141,Orionupplies,Middleast,WH6,Amsterdam,Air,239,2.36,124.04,3.83,5,854,Delivered,2788.61
105954,2025-04-26,2025-04-30,2025-05-04,C3203,Asia,Vietnam,P85583,Vitaminack,Healthcare,S170,Pioneeristribution,Northmerica,WH9,Johannesburg,Road,142,6.13,550.46,7.75,4,4379,Delivered,836.67
105955,2024-07-15,2024-07-16,2024-07-28,C5052,Northmerica,Mexico,P96344,Handanitizerase,Healthcare,S702,Novandustrial,Asia,WH6,Amsterdam,Sea,82,0.44,316.08,4.28,12,1071,Delivered,719.77
105956,2025-02-02,2025-07-02,2025-07-25,C8350,Asia,Bangladesh,P99173,Faceaskox,Healthcare,S161,BlueRiverrading,Northmerica,WH7,Toronto,Sea,229,0.02,836.58,3.9,23,2212,Delivered,368.42
105957,2025-05-17,2025-05-19,2025-05-26,C3053,Northmerica,Mexico,P21985,Bookshelf,Furniture,S692,Pioneeristribution,Asia,WH0,Cairo,Air,19,49.8,646.2,1.46,7,518,Delivered,1331.3
105958,2025-03-27,2025-03-27,2025-03-28,C3788,Northmerica,Canada,P42656,Wirelessarbuds,Electronics,S186,Novandustrial,Africa,WH1,Karachi,Air,415,86.21,7277.15,5.81,1,1499,Inransit,11458.81
105959,2025-04-08,2025-05-08,2025-10-08,C3460,Middleast,Qatar,P49334,Socksack,Apparel,S450,Atlasourcing,Africa,WH2,Lahore,Air,437,8.42,8639.54,0.72,5,1262,Delivered,2863.29
105960,2024-04-18,2024-04-21,2024-04-30,C6879,Africa,Nigeria,P33175,Studyable,Furniture,S897,Pioneeristribution,Northmerica,WH4,Istanbul,Rail,145,90.47,2118.15,5.05,9,2497,Delivered,4061.03
105961,2025-10-03,2025-10-03,2025-10-21,C7547,Africa,Southfrica,P21044,Socksack,Apparel,S909,Zenithrocurement,Asia,WH5,Frankfurt,Sea,36,9.24,212.64,7.13,18,1216,Delivered,393.3
105962,2024-06-25,2024-06-27,2024-06-28,C9037,Northmerica,Mexico,P53673,Officehair,Furniture,S527,Novandustrial,Asia,WH3,Dubai,Air,403,57.58,3504.74,3.08,1,2266,Delivered,8464.39
105963,2025-11-14,2025-11-19,2025-11-28,C8378,Africa,Egypt,P16752,Wirelessarbuds,Electronics,S796,Atlasourcing,Europe,WH9,Johannesburg,Rail,54,27.02,3059.08,8.75,9,1243,Delivered,951.48
105964,2025-10-14,2025-10-19,2025-11-13,C4833,Northmerica,Unitedtates,P86241,Powerank,Electronics,S993,Vertexanufacturing,Africa,WH2,Lahore,Sea,153,20.91,9099.23,1.54,25,1469,Delivered,7510.1
105965,2024-12-10,2024-12-10,2024-12-11,C4106,Africa,Southfrica,P70438,Vitaminack,Healthcare,S638,BlueRiverrading,Middleast,WH5,Frankfurt,Air,108,1.65,738.2,4.45,1,1000,Delivered,784.72
105966,2024-10-25,2024-10-29,2024-11-04,C8523,Asia,China,P57726,Shampooack,FMCG,S195,Summitupplyo,Africa,WH2,Lahore,Rail,302,6.99,130.98,1.46,6,209,Delivered,377.01
105967,2024-07-22,2024-07-27,2024-08-03,C7972,Europe,Germany,P74265,Studyable,Furniture,S610,Novandustrial,Northmerica,WH6,Amsterdam,Road,118,22.91,6303.38,3.93,7,1647,Delivered,926.01
105968,2024-12-15,2024-12-19,2024-12-26,C3381,Africa,Kenya,P12847,Officehair,Furniture,S916,Orionupplies,Middleast,WH4,Istanbul,Road,295,0.89,8762.55,7.09,7,987,Delivered,16879.28
